t_wall_s,step,x_m,y_m,yaw_deg,v_mps,w_radps,v_cmd_mps,w_cmd_radps,goal_dist_m,min_clearance_m,collided
54.861,1077,355.968,358.616,46.895,8.900,0.000,8.900,0.000,838.218,133.241,0
54.912,1078,356.272,358.941,46.895,8.900,0.000,8.900,0.000,837.773,133.549,0
54.963,1079,356.576,359.266,46.895,8.900,0.000,8.900,0.000,837.328,133.857,0
55.014,1080,356.880,359.591,46.895,8.900,0.000,8.900,0.000,836.883,134.164,0
55.065,1081,357.184,359.916,46.895,8.900,0.000,8.900,0.000,836.439,134.472,0
55.115,1082,357.489,360.240,46.895,8.900,0.000,8.900,0.000,835.994,134.780,0
55.166,1083,357.793,360.565,46.895,8.900,0.000,8.900,0.000,835.549,135.088,0
55.216,1084,358.097,360.890,46.895,8.900,0.000,8.900,0.000,835.105,135.397,0
55.267,1085,358.401,361.215,46.895,8.900,0.000,8.900,0.000,834.660,135.705,0
55.318,1086,358.705,361.540,46.895,8.900,0.000,8.900,0.000,834.215,136.013,0
55.370,1087,359.009,361.865,46.895,8.900,0.000,8.900,0.000,833.770,136.321,0
55.422,1088,359.313,362.190,46.895,8.900,0.000,8.900,0.000,833.326,136.629,0
55.470,1089,359.617,362.515,46.895,8.900,0.000,8.900,0.000,832.881,136.938,0
55.522,1090,359.921,362.840,46.895,8.900,0.000,8.900,0.000,832.436,137.246,0
55.573,1091,360.225,363.165,46.895,8.900,0.000,8.900,0.000,831.992,137.555,0
55.625,1092,360.529,363.489,46.895,8.900,0.000,8.900,0.000,831.547,137.863,0
55.676,1093,360.834,363.814,46.895,8.900,0.000,8.900,0.000,831.102,138.172,0
55.728,1094,361.138,364.139,46.895,8.900,0.000,8.900,0.000,830.657,138.480,0
55.778,1095,361.442,364.464,46.895,8.900,0.000,8.900,0.000,830.213,138.789,0
55.829,1096,361.746,364.789,46.895,8.900,0.000,8.900,0.000,829.768,139.097,0
55.881,1097,362.050,365.114,46.895,8.900,0.000,8.900,0.000,829.323,139.406,0
55.931,1098,362.354,365.439,46.895,8.900,0.000,8.900,0.000,828.879,139.715,0
55.982,1099,362.658,365.764,46.895,8.900,0.000,8.900,0.000,828.434,140.024,0
56.033,1100,362.962,366.089,46.895,8.900,0.000,8.900,0.000,827.989,140.333,0
56.084,1101,363.266,366.413,46.895,8.900,0.000,8.900,0.000,827.544,140.641,0
56.135,1102,363.570,366.738,46.895,8.900,0.000,8.900,0.000,827.100,140.950,0
56.186,1103,363.874,367.063,46.895,8.900,0.000,8.900,0.000,826.655,141.259,0
56.237,1104,364.178,367.388,46.895,8.900,0.000,8.900,0.000,826.210,141.568,0
56.288,1105,364.483,367.713,46.895,8.900,0.000,8.900,0.000,825.766,141.877,0
56.339,1106,364.787,368.038,46.895,8.900,0.000,8.900,0.000,825.321,142.186,0
56.390,1107,365.091,368.363,46.895,8.900,0.000,8.900,0.000,824.876,142.496,0
56.441,1108,365.395,368.688,46.895,8.900,0.000,8.900,0.000,824.431,142.805,0
56.490,1109,365.699,369.013,46.895,8.900,0.000,8.900,0.000,823.987,143.114,0
56.541,1110,366.003,369.338,46.895,8.900,0.000,8.900,0.000,823.542,143.423,0
56.597,1111,366.307,369.662,46.895,8.900,0.000,8.900,0.000,823.097,143.733,0
56.648,1112,366.611,369.987,46.895,8.900,0.000,8.900,0.000,822.653,144.042,0
56.697,1113,366.915,370.312,46.895,8.900,0.000,8.900,0.000,822.208,144.351,0
56.750,1114,367.219,370.637,46.895,8.900,0.000,8.900,0.000,821.763,144.661,0
56.798,1115,367.523,370.962,46.895,8.900,0.000,8.900,0.000,821.318,144.970,0
56.850,1116,367.828,371.287,46.895,8.900,0.000,8.900,0.000,820.874,145.280,0
56.900,1117,368.132,371.612,46.895,8.900,0.000,8.900,0.000,820.429,145.589,0
56.950,1118,368.436,371.937,46.895,8.900,0.000,8.900,0.000,819.984,145.899,0
57.001,1119,368.740,372.262,46.895,8.900,0.000,8.900,0.000,819.540,146.208,0
57.055,1120,369.044,372.586,46.895,8.900,0.000,8.900,0.000,819.095,146.518,0
57.105,1121,369.348,372.911,46.895,8.900,0.000,8.900,0.000,818.650,146.828,0
57.158,1122,369.652,373.236,46.895,8.900,0.000,8.900,0.000,818.205,147.138,0
57.209,1123,369.956,373.561,46.895,8.900,0.000,8.900,0.000,817.761,147.447,0
57.259,1124,370.260,373.886,46.895,8.900,0.000,8.900,0.000,817.316,147.757,0
57.307,1125,370.564,374.211,46.895,8.900,0.000,8.900,0.000,816.871,148.067,0
57.359,1126,370.868,374.536,46.895,8.900,0.000,8.900,0.000,816.427,148.377,0
57.410,1127,371.172,374.861,46.895,8.900,0.000,8.900,0.000,815.982,148.687,0
57.458,1128,371.477,375.186,46.895,8.900,0.000,8.900,0.000,815.537,148.997,0
57.513,1129,371.781,375.511,46.895,8.900,0.000,8.900,0.000,815.092,149.307,0
57.564,1130,372.085,375.835,46.895,8.900,0.000,8.900,0.000,814.648,149.617,0
57.612,1131,372.389,376.160,46.895,8.900,0.000,8.900,0.000,814.203,149.927,0
57.661,1132,372.693,376.485,46.895,8.900,0.000,8.900,0.000,813.758,150.237,0
57.716,1133,372.997,376.810,46.895,8.900,0.000,8.900,0.000,813.314,150.547,0
57.767,1134,373.301,377.135,46.895,8.900,0.000,8.900,0.000,812.869,150.857,0
57.819,1135,373.605,377.460,46.895,8.900,0.000,8.900,0.000,812.424,151.168,0
57.866,1136,373.909,377.785,46.895,8.900,0.000,8.900,0.000,811.980,151.478,0
57.920,1137,374.213,378.110,46.895,8.900,0.000,8.900,0.000,811.535,151.788,0
57.968,1138,374.517,378.435,46.895,8.900,0.000,8.900,0.000,811.090,152.098,0
58.019,1139,374.822,378.759,46.895,8.900,0.000,8.900,0.000,810.645,152.409,0
58.071,1140,375.126,379.084,46.895,8.900,0.000,8.900,0.000,810.201,152.719,0
58.122,1141,375.430,379.409,46.895,8.900,0.000,8.900,0.000,809.756,153.030,0
58.173,1142,375.734,379.734,46.895,8.900,0.000,8.900,0.000,809.311,153.340,0
58.226,1143,376.038,380.059,46.895,8.900,0.000,8.900,0.000,808.867,153.651,0
58.275,1144,376.342,380.384,46.895,8.900,0.000,8.900,0.000,808.422,153.961,0
58.326,1145,376.646,380.709,46.895,8.900,0.000,8.900,0.000,807.977,154.272,0
58.377,1146,376.950,381.034,46.895,8.900,0.000,8.900,0.000,807.533,154.582,0
58.429,1147,377.254,381.359,46.895,8.900,0.000,8.900,0.000,807.088,154.893,0
58.479,1148,377.558,381.683,46.895,8.900,0.000,8.900,0.000,806.643,155.204,0
58.530,1149,377.862,382.008,46.895,8.900,0.000,8.900,0.000,806.198,155.514,0
58.581,1150,378.166,382.333,46.895,8.900,0.000,8.900,0.000,805.754,155.825,0
58.632,1151,378.471,382.658,46.895,8.900,0.000,8.900,0.000,805.309,156.136,0
58.683,1152,378.775,382.983,46.895,8.900,0.000,8.900,0.000,804.864,156.447,0
58.734,1153,379.079,383.308,46.895,8.900,0.000,8.900,0.000,804.420,156.757,0
58.785,1154,379.383,383.633,46.895,8.900,0.000,8.900,0.000,803.975,157.068,0
58.837,1155,379.687,383.958,46.895,8.900,0.000,8.900,0.000,803.530,157.379,0
58.887,1156,379.991,384.283,46.895,8.900,0.000,8.900,0.000,803.086,157.690,0
58.938,1157,380.295,384.608,46.895,8.900,0.000,8.900,0.000,802.641,158.001,0
58.989,1158,380.599,384.932,46.895,8.900,0.000,8.900,0.000,802.196,158.312,0
59.040,1159,380.903,385.257,46.895,8.900,0.000,8.900,0.000,801.751,158.623,0
59.092,1160,381.207,385.582,46.895,8.900,0.000,8.900,0.000,801.307,158.934,0
59.142,1161,381.511,385.907,46.895,8.900,0.000,8.900,0.000,800.862,159.245,0
59.194,1162,381.816,386.232,46.895,8.900,0.000,8.900,0.000,800.417,159.557,0
59.245,1163,382.120,386.557,46.895,8.900,0.000,8.900,0.000,799.973,159.868,0
59.296,1164,382.424,386.882,46.895,8.900,0.000,8.900,0.000,799.528,160.179,0
59.347,1165,382.728,387.207,46.895,8.900,0.000,8.900,0.000,799.083,160.490,0
59.398,1166,383.032,387.532,46.895,8.900,0.000,8.900,0.000,798.639,160.801,0
59.448,1167,383.336,387.856,46.895,8.900,0.000,8.900,0.000,798.194,161.113,0
59.499,1168,383.640,388.181,46.895,8.900,0.000,8.900,0.000,797.749,161.424,0
59.549,1169,383.944,388.506,46.895,8.900,0.000,8.900,0.000,797.304,161.735,0
59.600,1170,384.248,388.831,46.895,8.900,0.000,8.900,0.000,796.860,162.047,0
59.652,1171,384.552,389.156,46.895,8.900,0.000,8.900,0.000,796.415,162.358,0
59.703,1172,384.856,389.481,46.895,8.900,0.000,8.900,0.000,795.970,162.317,0
59.754,1173,385.160,389.806,46.895,8.900,0.000,8.900,0.000,795.526,162.020,0
59.827,1174,385.465,390.131,46.895,8.900,0.000,8.900,0.000,795.081,161.723,0
59.878,1175,385.769,390.456,46.895,8.900,0.000,8.900,0.000,794.636,161.427,0
59.934,1176,386.073,390.781,46.895,8.900,0.000,8.900,0.000,794.192,161.130,0
59.980,1177,386.377,391.105,46.895,8.900,0.000,8.900,0.000,793.747,160.834,0
60.031,1178,386.681,391.430,46.895,8.900,0.000,8.900,0.000,793.302,160.537,0
60.086,1179,386.985,391.755,46.895,8.900,0.000,8.900,0.000,792.858,160.240,0
60.137,1180,387.289,392.080,46.895,8.900,0.000,8.900,0.000,792.413,159.944,0
60.188,1181,387.593,392.405,46.895,8.900,0.000,8.900,0.000,791.968,159.647,0
60.237,1182,387.897,392.730,46.895,8.900,0.000,8.900,0.000,791.523,159.351,0
60.286,1183,388.201,393.055,46.895,8.900,0.000,8.900,0.000,791.079,159.054,0
60.338,1184,388.505,393.380,46.895,8.900,0.000,8.900,0.000,790.634,158.758,0
60.390,1185,388.810,393.705,46.895,8.900,0.000,8.900,0.000,790.189,158.461,0
60.440,1186,389.114,394.029,46.895,8.900,0.000,8.900,0.000,789.745,158.165,0
60.491,1187,389.418,394.354,46.895,8.900,0.000,8.900,0.000,789.300,157.868,0
60.542,1188,389.722,394.679,46.895,8.900,0.000,8.900,0.000,788.855,157.572,0
60.592,1189,390.026,395.004,46.895,8.900,0.000,8.900,0.000,788.411,157.275,0
60.645,1190,390.330,395.329,46.895,8.900,0.000,8.900,0.000,787.966,156.979,0
60.694,1191,390.634,395.654,46.895,8.900,0.000,8.900,0.000,787.521,156.682,0
60.745,1192,390.938,395.979,46.895,8.900,0.000,8.900,0.000,787.077,156.386,0
60.798,1193,391.242,396.304,46.895,8.900,0.000,8.900,0.000,786.632,155.834,0
60.851,1194,391.546,396.629,46.895,8.900,0.000,8.900,0.000,786.187,155.146,0
60.901,1195,391.850,396.954,46.895,8.900,0.000,8.900,0.000,785.743,154.458,0
60.951,1196,392.154,397.278,46.895,8.900,0.000,8.900,0.000,785.298,153.770,0
61.000,1197,392.459,397.603,46.895,8.900,0.000,8.900,0.000,784.853,153.082,0
61.051,1198,392.763,397.928,46.895,8.900,0.000,8.900,0.000,784.409,152.394,0
61.106,1199,393.067,398.253,46.895,8.900,0.000,8.900,0.000,783.964,151.706,0
61.157,1200,393.371,398.578,46.895,8.900,0.000,8.900,0.000,783.519,151.018,0
61.208,1201,393.675,398.903,46.895,8.900,0.000,8.900,0.000,783.074,150.330,0
61.260,1202,393.979,399.228,46.895,8.900,0.000,8.900,0.000,782.630,149.642,0
61.307,1203,394.283,399.553,46.895,8.900,0.000,8.900,0.000,782.185,148.954,0
61.361,1204,394.587,399.878,46.895,8.900,0.000,8.900,0.000,781.740,148.266,0
61.411,1205,394.891,400.202,46.895,8.900,0.000,8.900,0.000,781.296,147.578,0
61.458,1206,395.195,400.527,46.895,8.900,0.000,8.900,0.000,780.851,146.890,0
61.513,1207,395.499,400.852,46.895,8.900,0.000,8.900,0.000,780.406,146.202,0
61.564,1208,395.804,401.177,46.895,8.900,0.000,8.900,0.000,779.962,145.515,0
61.614,1209,396.108,401.502,46.895,8.900,0.000,8.900,0.000,779.517,144.827,0
61.664,1210,396.412,401.827,46.895,8.900,0.000,8.900,0.000,779.072,144.139,0
61.716,1211,396.716,402.152,46.895,8.900,0.000,8.900,0.000,778.628,143.451,0
61.766,1212,397.020,402.477,46.895,8.900,0.000,8.900,0.000,778.183,142.763,0
61.817,1213,397.324,402.802,46.895,8.900,0.000,8.900,0.000,777.738,142.075,0
61.868,1214,397.628,403.127,46.895,8.900,0.000,8.900,0.000,777.294,141.387,0
61.919,1215,397.932,403.451,46.895,8.900,0.000,8.900,0.000,776.849,140.699,0
61.970,1216,398.236,403.776,46.895,8.900,0.000,8.900,0.000,776.404,140.011,0
62.019,1217,398.540,404.101,46.895,8.900,0.000,8.900,0.000,775.960,139.323,0
62.071,1218,398.844,404.426,46.895,8.900,0.000,8.900,0.000,775.515,138.635,0
62.122,1219,399.148,404.751,46.895,8.900,0.000,8.900,0.000,775.070,137.947,0
62.174,1220,399.453,405.076,46.895,8.900,0.000,8.900,0.000,774.626,137.259,0
62.225,1221,399.757,405.401,46.895,8.900,0.000,8.900,0.000,774.181,136.571,0
62.275,1222,400.061,405.726,46.895,8.900,0.000,8.900,0.000,773.736,135.883,0
62.326,1223,400.365,406.051,46.895,8.900,0.000,8.900,0.000,773.292,135.195,0
